,clean_acc,Linf_acc,L2_acc,L1_acc,common_acc,sum,geom,model_size,backbone,dataset,loss_function,pre_training_dataset,pre_training_strategy,volume_pre_training_data,backbone_name,model_type,ft_strategy
315,0.08266666666666667,0.024,0.02666666666666667,0.015,0.061,0.20933333333333332,4.84096e-08,small,deit_tiny_patch16_224.fb_in1k,stanford_cars,CLASSIC_AT,in1k,supervised,1281167,"deit_t,sup,in1k",fully attention,FFT (50 epochs)
316,0.083,0.039,0.023,0.017,0.069,0.23099999999999998,8.733102300000002e-08,small,mobilevit-small,stanford_cars,CLASSIC_AT,in1k,supervised,1281167,"mobilevit_s,sup,in1k",hybrid,FFT (50 epochs)
317,0.382,0.023,0.058,0.076,0.264,0.803,1.0224373632e-05,small,mobilenetv3_large_100.ra_in1k,stanford_cars,CLASSIC_AT,in1k,supervised,1281167,"mobilenet_v3,sup,in1k",fully convolutional,FFT (50 epochs)
318,0.54,0.17733333333333334,0.212,0.099,0.405,1.4333333333333333,0.0008139734064000002,small,edgenext_small.usi_in1k,stanford_cars,CLASSIC_AT,in1k,supervised,1281167,"edgenetx_s,sup,in1k",hybrid,FFT (50 epochs)
319,0.175,0.067,0.074,0.039,0.137,0.492,4.63585395e-06,small,coat_tiny.in1k,stanford_cars,CLASSIC_AT,in1k,supervised,1281167,"coat_t,sup,in1k",hybrid,FFT (50 epochs)
320,0.8866666666666667,0.7226666666666667,0.792,0.77,0.797,3.9683333333333337,0.3114387396736001,large,CLIP-convnext_base_w-laion_aesthetic-s13B-b82K,caltech101,CLASSIC_AT,laion_aesthetic,self-supervised (multimodal),900000000,"convnext_b,clip,laiona",fully convolutional,FFT (50 epochs)
321,0.91,0.77,0.828,0.784,0.824,4.116,0.3748053044736,large,CLIP-convnext_base_w-laion2B-s13B-b82K,caltech101,CLASSIC_AT,laion2B,self-supervised (multimodal),2320000000,"convnext_b,clip,laion2b",fully convolutional,FFT (50 epochs)
322,0.261,0.187,0.229,0.21333333333333335,0.21733333333333332,1.1076666666666668,0.0005182062617600001,medium,deit_small_patch16_224.fb_in1k,caltech101,CLASSIC_AT,in1k,supervised,1281167,"deit_s,sup,in1k",fully attention,FFT (50 epochs)
323,0.957,0.829,0.6253333333333333,0.156,0.838,3.4053333333333335,0.06485547801532798,medium,robust_resnet50,caltech101,CLASSIC_AT,in1k,supervised (robust),1281167,"resnet50,rob-sup,in1k",fully convolutional,FFT (50 epochs)
324,0.77,0.53,0.648,0.586,0.656,3.19,0.10165834990080001,medium,vit_small_patch16_224.augreg_in21k,caltech101,CLASSIC_AT,in22k,supervised,14197122,"vit_s,sup,in22k",fully attention,FFT (50 epochs)
325,0.94,0.812,0.86,0.825,0.835,4.272,0.45219187859999993,large,convnext_base.fb_in1k,caltech101,CLASSIC_AT,in1k,supervised,1281167,"convnext_b,sup,in1k",fully convolutional,FFT (50 epochs)
326,0.907,0.531,0.677,0.687,0.786,3.5880000000000005,0.17606367387523805,medium,resnet50.a1_in1k,caltech101,CLASSIC_AT,in1k,supervised,1281167,"resnet50,sup,in1k",fully convolutional,FFT (50 epochs)
327,0.9453333333333334,0.8346666666666667,0.872,0.76,0.888,4.3,0.4643453326404267,large,robust_vit_base_patch16_224,caltech101,CLASSIC_AT,in1k,supervised (robust),1281167,"vit_b,rob-sup,in1k",fully attention,FFT (50 epochs)
328,0.87,0.692,0.767,0.587,0.7813333333333333,3.697333333333333,0.21178498420767997,large,vit_base_patch16_224.mae,caltech101,CLASSIC_AT,in1k,self-supervised,1281167,"vit_b,mae,in1k",fully attention,FFT (50 epochs)
329,0.74,0.541,0.604,0.512,0.604,3.0010000000000003,0.07477782396928,medium,vit_small_patch16_224.dino,caltech101,CLASSIC_AT,in1k,self-supervised,1281167,"vit_b,dino,in1k",fully attention,FFT (50 epochs)
330,0.954,0.826,0.887,0.844,0.858,4.369,0.506152954603296,large,convnext_base.fb_in22k,caltech101,CLASSIC_AT,in22k,supervised,14197122,"convnext_b,sup,in22k",fully convolutional,FFT (50 epochs)
331,0.9573333333333334,0.8786666666666667,0.872,0.736,0.9,4.344,0.4858745380864001,large,robust_convnext_base,caltech101,CLASSIC_AT,in1k,supervised (robust),1281167,"convnext_b,rob-sup,in1k",fully convolutional,FFT (50 epochs)
332,0.877,0.683,0.756,0.681,0.78,3.777,0.24053806177128004,large,vit_base_patch16_224.augreg_in1k,caltech101,CLASSIC_AT,in1k,supervised,1281167,"vit_b,sup,in1k",fully attention,FFT (50 epochs)
333,0.844,0.6426666666666667,0.7093333333333334,0.6586666666666666,0.75,3.6046666666666667,0.1900664833137778,large,vit_base_patch16_224.augreg_in21k,caltech101,CLASSIC_AT,in22k,supervised,14197122,"vit_b,sup,in22k",fully attention,FFT (50 epochs)
334,0.782,0.6,0.652,0.609,0.669,3.3120000000000003,0.12463758044640003,large,vit_base_patch16_clip_224.laion2b,caltech101,CLASSIC_AT,laion2B,self-supervised (multimodal),2320000000,"vit_b,clip,laion2b",fully attention,FFT (50 epochs)
335,0.925,0.769,0.838,0.809,0.8266666666666667,4.167666666666667,0.39864933033733346,medium,convnext_tiny.fb_in1k,caltech101,CLASSIC_AT,in1k,supervised,1281167,"convnext_t,sup,in1k",fully convolutional,FFT (50 epochs)
336,0.569,0.491,0.512,0.528,0.522,2.622,0.03942467710156801,medium,robust_convnext_tiny,caltech101,CLASSIC_AT,in1k,supervised (robust),1281167,"convnext_t,rob-sup,in1k",fully convolutional,FFT (50 epochs)
337,0.95,0.873,0.858,0.651,0.89,4.2219999999999995,0.41228366879699996,medium,robust_deit_small_patch16_224,caltech101,CLASSIC_AT,in1k,supervised (robust),1281167,"deit_s,rob-sup,in1k",fully attention,FFT (50 epochs)
338,0.345,0.234,0.21733333333333332,0.184,0.287,1.2673333333333332,0.0009265332585599999,medium,vit_small_patch16_224.augreg_in1k,caltech101,CLASSIC_AT,in1k,supervised,1281167,"vit_s,sup,in1k",fully attention,FFT (50 epochs)
339,0.464,0.38,0.43,0.436,0.42933333333333334,2.139333333333333,0.014192245998933333,medium,convnext_tiny.fb_in22k,caltech101,CLASSIC_AT,in22k,supervised,14197122,"convnext_t,sup,in22k",fully convolutional,FFT (50 epochs)
340,0.701,0.498,0.558,0.46,0.584,2.801,0.052330181189759996,large,vit_base_patch16_clip_224.laion2b_ft_in1k,caltech101,CLASSIC_AT,laion2b+in1k,fusion,2321281167,"vit_b,clip,laion2b",fully attention,FFT (50 epochs)
341,0.886,0.709,0.783,0.73,0.787,3.895,0.28257862763142,large,vit_base_patch16_224.augreg_in21k_ft_in1k,caltech101,CLASSIC_AT,in22k+in1k,supervised (multistep),15478289,"vit_b,sup,ink22k-in1k",fully attention,FFT (50 epochs)
342,0.843,0.614,0.706,0.6333333333333333,0.7186666666666667,3.5149999999999997,0.16632613466186666,medium,vit_small_patch16_224.augreg_in21k_ft_in1k,caltech101,CLASSIC_AT,in22k+in1k,supervised (multistep),15478289,"vit_s,sup,ink22k-in1k",fully attention,FFT (50 epochs)
343,0.922,0.783,0.843,0.81,0.805,4.163,0.39682694811690006,large,eva02_base_patch14_224.mim_in22k,caltech101,CLASSIC_AT,in22k,self-supervised,14197122,"eva02_b,mim,ink22k",fully attention,FFT (50 epochs)
344,0.568,0.426,0.49,0.439,0.4706666666666667,2.393666666666667,0.024498075969919996,medium,eva02_tiny_patch14_224.mim_in22k,caltech101,CLASSIC_AT,in22k,self-supervised,14197122,"eva02_b,mim,ink22k",fully attention,FFT (50 epochs)
345,0.936,0.798,0.84,0.816,0.838,4.228,0.42903448713215997,large,swin_base_patch4_window7_224.ms_in22k_ft_in1k,caltech101,CLASSIC_AT,in22k+in1k,supervised (multistep),15478289,"swin_b,sup,ink22k-in1k",fully attention,FFT (50 epochs)
346,0.884,0.709,0.7893333333333333,0.746,0.7586666666666667,3.887,0.27999403163670755,medium,swin_tiny_patch4_window7_224.ms_in1k,caltech101,CLASSIC_AT,in1k,supervised,1281167,"swin_t,sup,in1k",fully attention,FFT (50 epochs)
347,0.913,0.783,0.816,0.794,0.807,4.113,0.37378058163811206,large,convnext_base.clip_laion2b_augreg_ft_in12k_in1k,caltech101,CLASSIC_AT,laion2b+in12k+in1k,fusion,2330281167,"convnext_b,hybrid,laion2b-in12k-in1k",fully convolutional,FFT (50 epochs)
348,0.95,0.827,0.888,0.842,0.843,4.35,0.4952012665031999,large,convnext_base.fb_in22k_ft_in1k,caltech101,CLASSIC_AT,in22k+in1k,supervised (multistep),15478289,"convnext_b,sup,in22k-in1k",fully convolutional,FFT (50 epochs)
349,0.9053333333333333,0.7653333333333333,0.8293333333333334,0.8,0.812,4.112,0.3732796183589926,medium,convnext_tiny.fb_in22k_ft_in1k,caltech101,CLASSIC_AT,in22k+in1k,supervised (multistep),15478289,"convnext_t,sup,in22k-in1k",fully convolutional,FFT (50 epochs)
350,0.856,0.675,0.75,0.7133333333333334,0.74,3.7343333333333337,0.22875102000000003,medium,coatnet_0_rw_224.sw_in1k,caltech101,CLASSIC_AT,in1k,supervised,1281167,"coatnet_0,sup,in1k",hybrid,FFT (50 epochs)
351,0.951,0.819,0.852,0.782,0.851,4.255,0.4416114514790159,large,coatnet_2_rw_224.sw_in12k_ft_in1k,caltech101,CLASSIC_AT,in12k+in1k,supervised (multistep),10281167,"coatnet_2,sup,in12k-in1k",hybrid,FFT (50 epochs)
352,0.95,0.82,0.865,0.832,0.871,4.337999999999999,0.4883093571199999,large,coatnet_2_rw_224.sw_in12k,caltech101,CLASSIC_AT,in12k,supervised,9000000,"coatnet_2,sup,in12k",hybrid,FFT (50 epochs)
353,0.884,0.578,0.66,0.568,0.749,3.439,0.14346771863424,small,regnetx_004.pycls_in1k,caltech101,CLASSIC_AT,in1k,supervised,1281167,"regnetx_004,sup,in1k",fully convolutional,FFT (50 epochs)
354,0.527,0.363,0.414,0.343,0.466,2.113,0.012658948064532001,small,efficientnet-b0,caltech101,CLASSIC_AT,in1k,supervised,1281167,"efficientnet_b0,sup,in1k",fully convolutional,FFT (50 epochs)
355,0.854,0.622,0.721,0.646,0.735,3.578,0.18184584285587999,small,deit_tiny_patch16_224.fb_in1k,caltech101,CLASSIC_AT,in1k,supervised,1281167,"deit_t,sup,in1k",fully attention,FFT (50 epochs)
356,0.608,0.485,0.515,0.427,0.527,2.5620000000000003,0.034173624032800005,small,mobilevit-small,caltech101,CLASSIC_AT,in1k,supervised,1281167,"mobilevit_s,sup,in1k",hybrid,FFT (50 epochs)
357,0.867,0.48,0.646,0.724,0.72,3.4369999999999994,0.14014058158079998,small,mobilenetv3_large_100.ra_in1k,caltech101,CLASSIC_AT,in1k,supervised,1281167,"mobilenet_v3,sup,in1k",fully convolutional,FFT (50 epochs)
358,0.911,0.736,0.813,0.781,0.811,4.0520000000000005,0.345269825263968,small,edgenext_small.usi_in1k,caltech101,CLASSIC_AT,in1k,supervised,1281167,"edgenetx_s,sup,in1k",hybrid,FFT (50 epochs)
359,0.891,0.726,0.789,0.749,0.796,3.9510000000000005,0.304288972267896,small,coat_tiny.in1k,caltech101,CLASSIC_AT,in1k,supervised,1281167,"coat_t,sup,in1k",hybrid,FFT (50 epochs)
360,0.188,0.072,0.082,0.038,0.171,0.551,7.212468096e-06,large,CLIP-convnext_base_w-laion_aesthetic-s13B-b82K,fgvc-aircraft-2013b,CLASSIC_AT,laion_aesthetic,self-supervised (multimodal),900000000,"convnext_b,clip,laiona",fully convolutional,FFT (50 epochs)
361,0.342,0.172,0.178,0.082,0.291,1.065,0.000249851175264,large,CLIP-convnext_base_w-laion2B-s13B-b82K,fgvc-aircraft-2013b,CLASSIC_AT,laion2B,self-supervised (multimodal),2320000000,"convnext_b,clip,laion2b",fully convolutional,FFT (50 epochs)
362,0.357,0.104,0.03,0.0,0.301,0.792,0.0,medium,deit_small_patch16_224.fb_in1k,fgvc-aircraft-2013b,CLASSIC_AT,in1k,supervised,1281167,"deit_s,sup,in1k",fully attention,FFT (50 epochs)
363,0.579,0.366,0.053,0.004,0.509,1.5110000000000001,2.2867215912000003e-05,medium,robust_resnet50,fgvc-aircraft-2013b,CLASSIC_AT,in1k,supervised (robust),1281167,"resnet50,rob-sup,in1k",fully convolutional,FFT (50 epochs)
364,0.06,0.028,0.024,0.009,0.048,0.16899999999999998,1.7418239999999998e-08,medium,vit_small_patch16_224.augreg_in21k,fgvc-aircraft-2013b,CLASSIC_AT,in22k,supervised,14197122,"vit_s,sup,in22k",fully attention,FFT (50 epochs)
365,0.555,0.269,0.26,0.086,0.47733333333333333,1.6473333333333335,0.0015934514128,large,convnext_base.fb_in1k,fgvc-aircraft-2013b,CLASSIC_AT,in1k,supervised,1281167,"convnext_b,sup,in1k",fully convolutional,FFT (50 epochs)
366,0.344,0.003,0.009,0.014,0.27,0.64,3.510864e-08,medium,resnet50.a1_in1k,fgvc-aircraft-2013b,CLASSIC_AT,in1k,supervised,1281167,"resnet50,sup,in1k",fully convolutional,FFT (50 epochs)
367,0.091,0.015,0.018,0.01,0.068,0.202,1.67076e-08,large,robust_vit_base_patch16_224,fgvc-aircraft-2013b,CLASSIC_AT,in1k,supervised (robust),1281167,"vit_b,rob-sup,in1k",fully attention,FFT (50 epochs)
368,0.421,0.168,0.137,0.024,0.3586666666666667,1.1086666666666667,8.340924748800002e-05,large,vit_base_patch16_224.mae,fgvc-aircraft-2013b,CLASSIC_AT,in1k,self-supervised,1281167,"vit_b,mae,in1k",fully attention,FFT (50 epochs)
369,0.044,0.02,0.01,0.006,0.044,0.124,2.3231999999999996e-09,medium,vit_small_patch16_224.dino,fgvc-aircraft-2013b,CLASSIC_AT,in1k,self-supervised,1281167,"vit_b,dino,in1k",fully attention,FFT (50 epochs)
370,0.66,0.356,0.35733333333333334,0.17,0.546,2.0893333333333333,0.007793078092800001,large,convnext_base.fb_in22k,fgvc-aircraft-2013b,CLASSIC_AT,in22k,supervised,14197122,"convnext_b,sup,in22k",fully convolutional,FFT (50 epochs)
371,0.563,0.335,0.202,0.04,0.482,1.6219999999999999,0.0007345334888,large,robust_convnext_base,fgvc-aircraft-2013b,CLASSIC_AT,in1k,supervised (robust),1281167,"convnext_b,rob-sup,in1k",fully convolutional,FFT (50 epochs)
372,0.352,0.09733333333333333,0.04933333333333333,0.011,0.276,0.7856666666666666,5.131525461333333e-06,large,vit_base_patch16_224.augreg_in1k,fgvc-aircraft-2013b,CLASSIC_AT,in1k,supervised,1281167,"vit_b,sup,in1k",fully attention,FFT (50 epochs)
373,0.114,0.03,0.023,0.013333333333333334,0.088,0.2683333333333333,9.22944e-08,large,vit_base_patch16_224.augreg_in21k,fgvc-aircraft-2013b,CLASSIC_AT,in22k,supervised,14197122,"vit_b,sup,in22k",fully attention,FFT (50 epochs)
374,0.06,0.024,0.018,0.008,0.05466666666666667,0.16466666666666666,1.1335679999999999e-08,large,vit_base_patch16_clip_224.laion2b,fgvc-aircraft-2013b,CLASSIC_AT,laion2B,self-supervised (multimodal),2320000000,"vit_b,clip,laion2b",fully attention,FFT (50 epochs)
375,0.42,0.15,0.189,0.112,0.356,1.2269999999999999,0.000474755904,medium,convnext_tiny.fb_in1k,fgvc-aircraft-2013b,CLASSIC_AT,in1k,supervised,1281167,"convnext_t,sup,in1k",fully convolutional,FFT (50 epochs)
376,0.367,0.2,0.184,0.057,0.3253333333333333,1.1333333333333333,0.0002504478464,medium,robust_convnext_tiny,fgvc-aircraft-2013b,CLASSIC_AT,in1k,supervised (robust),1281167,"convnext_t,rob-sup,in1k",fully convolutional,FFT (50 epochs)
377,0.06933333333333333,0.016,0.014,0.005333333333333333,0.051,0.15566666666666665,4.224341333333333e-09,medium,robust_deit_small_patch16_224,fgvc-aircraft-2013b,CLASSIC_AT,in1k,supervised (robust),1281167,"deit_s,rob-sup,in1k",fully attention,FFT (50 epochs)
378,0.03333333333333333,0.018666666666666668,0.014,0.0026666666666666666,0.034,0.10266666666666667,7.898074074074074e-10,medium,vit_small_patch16_224.augreg_in1k,fgvc-aircraft-2013b,CLASSIC_AT,in1k,supervised,1281167,"vit_s,sup,in1k",fully attention,FFT (50 epochs)
379,0.12,0.04666666666666667,0.064,0.055,0.089,0.3746666666666667,1.7543679999999998e-06,medium,convnext_tiny.fb_in22k,fgvc-aircraft-2013b,CLASSIC_AT,in22k,supervised,14197122,"convnext_t,sup,in22k",fully convolutional,FFT (50 epochs)
380,0.043,0.017,0.013333333333333334,0.008,0.039,0.12033333333333335,3.0409600000000006e-09,large,vit_base_patch16_clip_224.laion2b_ft_in1k,fgvc-aircraft-2013b,CLASSIC_AT,laion2b+in1k,fusion,2321281167,"vit_b,clip,laion2b",fully attention,FFT (50 epochs)
381,0.15,0.047,0.028,0.01,0.135,0.37,2.6649000000000005e-07,large,vit_base_patch16_224.augreg_in21k_ft_in1k,fgvc-aircraft-2013b,CLASSIC_AT,in22k+in1k,supervised (multistep),15478289,"vit_b,sup,ink22k-in1k",fully attention,FFT (50 epochs)
382,0.098,0.026,0.027,0.012,0.093,0.256,7.677633599999999e-08,medium,vit_small_patch16_224.augreg_in21k_ft_in1k,fgvc-aircraft-2013b,CLASSIC_AT,in22k+in1k,supervised (multistep),15478289,"vit_s,sup,ink22k-in1k",fully attention,FFT (50 epochs)
383,0.172,0.068,0.06266666666666666,0.024,0.153,0.4796666666666667,2.6913899519999997e-06,large,eva02_base_patch14_224.mim_in22k,fgvc-aircraft-2013b,CLASSIC_AT,in22k,self-supervised,14197122,"eva02_b,mim,ink22k",fully attention,FFT (50 epochs)
384,0.049,0.021,0.027,0.018,0.04533333333333334,0.16033333333333333,2.2670928000000002e-08,medium,eva02_tiny_patch14_224.mim_in22k,fgvc-aircraft-2013b,CLASSIC_AT,in22k,self-supervised,14197122,"eva02_b,mim,ink22k",fully attention,FFT (50 epochs)
385,0.481,0.217,0.21,0.054,0.412,1.3739999999999999,0.00048765769415999994,large,swin_base_patch4_window7_224.ms_in22k_ft_in1k,fgvc-aircraft-2013b,CLASSIC_AT,in22k+in1k,supervised (multistep),15478289,"swin_b,sup,ink22k-in1k",fully attention,FFT (50 epochs)
386,0.233,0.083,0.079,0.031,0.184,0.6100000000000001,8.714462824e-06,medium,swin_tiny_patch4_window7_224.ms_in1k,fgvc-aircraft-2013b,CLASSIC_AT,in1k,supervised,1281167,"swin_t,sup,in1k",fully attention,FFT (50 epochs)
387,0.084,0.036,0.05,0.034,0.098,0.302,5.037984e-07,large,convnext_base.clip_laion2b_augreg_ft_in12k_in1k,fgvc-aircraft-2013b,CLASSIC_AT,laion2b+in12k+in1k,fusion,2330281167,"convnext_b,hybrid,laion2b-in12k-in1k",fully convolutional,FFT (50 epochs)
388,0.599,0.327,0.316,0.14,0.528,1.9100000000000001,0.004575342562560001,large,convnext_base.fb_in22k_ft_in1k,fgvc-aircraft-2013b,CLASSIC_AT,in22k+in1k,supervised (multistep),15478289,"convnext_b,sup,in22k-in1k",fully convolutional,FFT (50 epochs)
389,0.074,0.032,0.036,0.023,0.067,0.23199999999999998,1.31367168e-07,medium,convnext_tiny.fb_in22k_ft_in1k,fgvc-aircraft-2013b,CLASSIC_AT,in22k+in1k,supervised (multistep),15478289,"convnext_t,sup,in22k-in1k",fully convolutional,FFT (50 epochs)
390,0.134,0.04,0.056,0.017333333333333333,0.109,0.35633333333333334,5.671022933333333e-07,medium,coatnet_0_rw_224.sw_in1k,fgvc-aircraft-2013b,CLASSIC_AT,in1k,supervised,1281167,"coatnet_0,sup,in1k",hybrid,FFT (50 epochs)
391,0.335,0.142,0.031,0.004,0.25,0.762,1.47467e-06,large,coatnet_2_rw_224.sw_in12k_ft_in1k,fgvc-aircraft-2013b,CLASSIC_AT,in12k+in1k,supervised (multistep),10281167,"coatnet_2,sup,in12k-in1k",hybrid,FFT (50 epochs)
392,0.314,0.118,0.048,0.002,0.227,0.709,8.074371840000001e-07,large,coatnet_2_rw_224.sw_in12k,fgvc-aircraft-2013b,CLASSIC_AT,in12k,supervised,9000000,"coatnet_2,sup,in12k",hybrid,FFT (50 epochs)
393,0.266,0.02,0.02,0.008,0.23,0.544,1.9577600000000002e-07,small,regnetx_004.pycls_in1k,fgvc-aircraft-2013b,CLASSIC_AT,in1k,supervised,1281167,"regnetx_004,sup,in1k",fully convolutional,FFT (50 epochs)
394,0.03,0.008,0.004,0.004,0.027,0.073,1.0368000000000002e-10,small,efficientnet-b0,fgvc-aircraft-2013b,CLASSIC_AT,in1k,supervised,1281167,"efficientnet_b0,sup,in1k",fully convolutional,FFT (50 epochs)
395,0.20533333333333334,0.05333333333333334,0.015,0.0,0.166,0.43966666666666665,0.0,small,deit_tiny_patch16_224.fb_in1k,fgvc-aircraft-2013b,CLASSIC_AT,in1k,supervised,1281167,"deit_t,sup,in1k",fully attention,FFT (50 epochs)
396,0.05,0.029,0.011,0.008,0.045,0.14300000000000002,5.742e-09,small,mobilevit-small,fgvc-aircraft-2013b,CLASSIC_AT,in1k,supervised,1281167,"mobilevit_s,sup,in1k",hybrid,FFT (50 epochs)
397,0.22,0.004,0.011,0.02666666666666667,0.21,0.4716666666666667,5.4208000000000005e-08,small,mobilenetv3_large_100.ra_in1k,fgvc-aircraft-2013b,CLASSIC_AT,in1k,supervised,1281167,"mobilenet_v3,sup,in1k",fully convolutional,FFT (50 epochs)
398,0.086,0.024,0.034,0.019,0.081,0.244,1.08000864e-07,small,edgenext_small.usi_in1k,fgvc-aircraft-2013b,CLASSIC_AT,in1k,supervised,1281167,"edgenetx_s,sup,in1k",hybrid,FFT (50 epochs)
399,0.019,0.011,0.024,0.017,0.024,0.095,2.046528e-09,small,coat_tiny.in1k,fgvc-aircraft-2013b,CLASSIC_AT,in1k,supervised,1281167,"coat_t,sup,in1k",hybrid,FFT (50 epochs)
400,0.7066666666666667,0.43866666666666665,0.5133333333333333,0.429,0.584,2.6716666666666664,0.039867485613511104,large,CLIP-convnext_base_w-laion_aesthetic-s13B-b82K,flowers-102,CLASSIC_AT,laion_aesthetic,self-supervised (multimodal),900000000,"convnext_b,clip,laiona",fully convolutional,FFT (50 epochs)
401,0.728,0.475,0.544,0.446,0.62,2.813,0.052017615104000006,large,CLIP-convnext_base_w-laion2B-s13B-b82K,flowers-102,CLASSIC_AT,laion2B,self-supervised (multimodal),2320000000,"convnext_b,clip,laion2b",fully convolutional,FFT (50 epochs)
402,0.261,0.118,0.10133333333333333,0.032,0.19866666666666666,0.711,1.9840372736e-05,medium,deit_small_patch16_224.fb_in1k,flowers-102,CLASSIC_AT,in1k,supervised,1281167,"deit_s,sup,in1k",fully attention,FFT (50 epochs)
403,0.692,0.308,0.127,0.014666666666666666,0.488,1.6296666666666666,0.00019373664546133332,medium,robust_resnet50,flowers-102,CLASSIC_AT,in1k,supervised (robust),1281167,"resnet50,rob-sup,in1k",fully convolutional,FFT (50 epochs)
404,0.422,0.144,0.193,0.087,0.33866666666666667,1.1846666666666665,0.000345560391936,medium,vit_small_patch16_224.augreg_in21k,flowers-102,CLASSIC_AT,in22k,supervised,14197122,"vit_s,sup,in22k",fully attention,FFT (50 epochs)
405,0.7666666666666667,0.48133333333333334,0.5826666666666667,0.53,0.672,3.032666666666667,0.07658043625244446,large,convnext_base.fb_in1k,flowers-102,CLASSIC_AT,in1k,supervised,1281167,"convnext_b,sup,in1k",fully convolutional,FFT (50 epochs)
406,0.026,0.0,0.0,0.0,0.028,0.054,0.0,medium,resnet50.a1_in1k,flowers-102,CLASSIC_AT,in1k,supervised,1281167,"resnet50,sup,in1k",fully convolutional,FFT (50 epochs)
407,0.09,0.052,0.037,0.019,0.08,0.27799999999999997,2.6320319999999994e-07,large,robust_vit_base_patch16_224,flowers-102,CLASSIC_AT,in1k,supervised (robust),1281167,"vit_b,rob-sup,in1k",fully attention,FFT (50 epochs)
408,0.699,0.336,0.204,0.02666666666666667,0.588,1.8536666666666664,0.00075126417408,large,vit_base_patch16_224.mae,flowers-102,CLASSIC_AT,in1k,self-supervised,1281167,"vit_b,mae,in1k",fully attention,FFT (50 epochs)
409,0.02,0.01,0.012,0.01,0.024,0.076,5.760000000000001e-10,medium,vit_small_patch16_224.dino,flowers-102,CLASSIC_AT,in1k,self-supervised,1281167,"vit_b,dino,in1k",fully attention,FFT (50 epochs)
410,0.908,0.68,0.76,0.62,0.844,3.812,0.24555144243200006,large,convnext_base.fb_in22k,flowers-102,CLASSIC_AT,in22k,supervised,14197122,"convnext_b,sup,in22k",fully convolutional,FFT (50 epochs)
411,0.7133333333333334,0.47733333333333333,0.519,0.382,0.603,2.6946666666666665,0.040706364281279994,large,robust_convnext_base,flowers-102,CLASSIC_AT,in1k,supervised (robust),1281167,"convnext_b,rob-sup,in1k",fully convolutional,FFT (50 epochs)
412,0.632,0.313,0.352,0.20266666666666666,0.536,2.0356666666666667,0.007563994311338666,large,vit_base_patch16_224.augreg_in1k,flowers-102,CLASSIC_AT,in1k,supervised,1281167,"vit_b,sup,in1k",fully attention,FFT (50 epochs)
413,0.356,0.158,0.158,0.058,0.278,1.008,0.000143296954816,large,vit_base_patch16_224.augreg_in21k,flowers-102,CLASSIC_AT,in22k,supervised,14197122,"vit_b,sup,in22k",fully attention,FFT (50 epochs)
414,0.38,0.17466666666666666,0.163,0.052,0.326,1.0956666666666668,0.00018340120170666667,large,vit_base_patch16_clip_224.laion2b,flowers-102,CLASSIC_AT,laion2B,self-supervised (multimodal),2320000000,"vit_b,clip,laion2b",fully attention,FFT (50 epochs)
415,0.616,0.25733333333333336,0.411,0.432,0.53,2.2463333333333333,0.014916886871040003,medium,convnext_tiny.fb_in1k,flowers-102,CLASSIC_AT,in1k,supervised,1281167,"convnext_t,sup,in1k",fully convolutional,FFT (50 epochs)
416,0.774,0.568,0.463,0.189,0.665,2.6590000000000003,0.025583133486959998,medium,robust_convnext_tiny,flowers-102,CLASSIC_AT,in1k,supervised (robust),1281167,"convnext_t,rob-sup,in1k",fully convolutional,FFT (50 epochs)
417,0.19333333333333333,0.09333333333333334,0.064,0.02,0.166,0.5366666666666667,3.834083555555556e-06,medium,robust_deit_small_patch16_224,flowers-102,CLASSIC_AT,in1k,supervised (robust),1281167,"deit_s,rob-sup,in1k",fully attention,FFT (50 epochs)
418,0.015,0.0,0.005,0.007,0.014,0.041,0.0,medium,vit_small_patch16_224.augreg_in1k,flowers-102,CLASSIC_AT,in1k,supervised,1281167,"vit_s,sup,in1k",fully attention,FFT (50 epochs)
419,0.807,0.54,0.635,0.594,0.6853333333333333,3.2613333333333334,0.1126495134864,medium,convnext_tiny.fb_in22k,flowers-102,CLASSIC_AT,in22k,supervised,14197122,"convnext_t,sup,in22k",fully convolutional,FFT (50 epochs)
420,0.373,0.138,0.134,0.038,0.2946666666666667,0.9776666666666667,7.723378582400001e-05,large,vit_base_patch16_clip_224.laion2b_ft_in1k,flowers-102,CLASSIC_AT,laion2b+in1k,fusion,2321281167,"vit_b,clip,laion2b",fully attention,FFT (50 epochs)
421,0.812,0.0,0.026,0.005333333333333333,0.768,1.6113333333333335,0.0,large,vit_base_patch16_224.augreg_in21k_ft_in1k,flowers-102,CLASSIC_AT,in22k+in1k,supervised (multistep),15478289,"vit_b,sup,ink22k-in1k",fully attention,FFT (50 epochs)
422,0.284,0.13066666666666665,0.099,0.03,0.23066666666666666,0.7743333333333333,2.5422862079999995e-05,medium,vit_small_patch16_224.augreg_in21k_ft_in1k,flowers-102,CLASSIC_AT,in22k+in1k,supervised (multistep),15478289,"vit_s,sup,ink22k-in1k",fully attention,FFT (50 epochs)
423,0.773,0.512,0.571,0.422,0.67,2.948,0.06389587426304,large,eva02_base_patch14_224.mim_in22k,flowers-102,CLASSIC_AT,in22k,self-supervised,14197122,"eva02_b,mim,ink22k",fully attention,FFT (50 epochs)
